date,experiment,incubation,light.dark,treatment,flume,core,replicate,channel,analyte,time,depth,mV,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:36,2800,6.338751793,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:37,3000,6.263051987,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:37,3200,6.211400032,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:37,3400,6.110375881,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:38,3600,6.118085861,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:38,3800,6.096186161,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:38,4000,6.095848083,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:39,4200,6.04031992,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:39,4400,6.006140232,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:39,4600,6.002046108,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:40,4800,5.989438057,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:40,5000,5.922018051,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:40,5200,5.926323891,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:41,5400,5.899747849,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:41,5600,6.151383877,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:41,5800,6.058176041,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:42,6000,6.007453918,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:42,6200,5.862771988,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:42,6400,5.974234104,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:43,6600,5.893127918,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:43,6800,5.893137932,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:43,7000,5.881110191,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:44,7200,5.881385803,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:44,7400,5.826613903,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:44,7600,5.758016109,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:45,7800,5.832392216,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:45,8000,5.944918156,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:45,8200,5.926663876,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:46,8400,5.813546181,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:46,8600,5.8767519,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:46,8800,5.808084011,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:47,9000,5.863694191,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:47,9200,5.876709938,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:47,9400,5.878136158,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:48,9600,5.813593864,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:48,9800,5.844463825,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,1,NO,2024-08-23 10:48,10000,5.848402023,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:29,-2000,11.65309811,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:29,-1800,11.75918007,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:29,-1600,11.77694225,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:30,-1400,11.88296413,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:30,-1200,11.91006374,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:30,-1000,11.90024757,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:31,-800,11.96231365,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:31,-600,11.9917202,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:31,-400,12.02613831,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:32,-200,11.97093773,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:32,0,11.93907642,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:32,200,12.07864571,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:32,400,11.96135807,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:33,600,11.88984776,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:33,800,11.89675426,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:33,1000,11.91316605,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:34,1200,11.66781998,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:34,1400,11.37242031,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:34,1600,9.731612206,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:35,1800,11.06141376,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:35,2000,10.91784382,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:35,2200,10.82591438,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:36,2400,10.85424805,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:36,2600,10.7029562,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:36,2800,10.58891201,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:37,3000,10.48760796,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:37,3200,10.31927967,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:37,3400,10.34829617,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:38,3600,10.07678604,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:38,3800,10.13111973,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:38,4000,10.09222984,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:39,4200,10.10658169,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:39,4400,10.06992626,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:39,4600,10.04750156,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:40,4800,9.814135551,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:40,5000,9.78556633,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:40,5200,9.801241875,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:41,5400,9.663273811,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:41,5600,9.619095802,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:41,5800,9.565376282,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:42,6000,9.470341682,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:42,6200,9.465352058,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:42,6400,9.396918297,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:43,6600,9.441202164,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:43,6800,9.327679634,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:43,7000,9.239263535,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:44,7200,9.151025772,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:44,7400,9.139652252,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:44,7600,9.180727959,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:45,7800,9.168450356,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:45,8000,9.020799637,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:45,8200,9.01836586,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:46,8400,8.858974457,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:46,8600,8.928336143,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:46,8800,8.897040367,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:47,9000,8.976728439,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:47,9200,8.941980362,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:47,9400,8.757120132,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:48,9600,8.817091942,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:48,9800,8.771001816,
23/08/2024,Mangrove_15,NO3,Dark,100,3,1,1,4,NO,2024-08-23 10:48,10000,8.712883949,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:21,-2000,7.960390091,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:21,-1800,7.971226215,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:21,-1600,7.945827961,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:22,-1400,8.13117218,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:22,-1200,8.076538086,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:22,-1000,8.053276062,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:23,-800,8.082165718,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:23,-600,8.067181587,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:23,-400,7.934758186,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:24,-200,7.88365221,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:24,0,7.663556099,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:24,200,7.585817814,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:25,400,7.504148006,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:25,600,7.379899979,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:25,800,7.30164814,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:26,1000,7.305195808,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:26,1200,7.279943943,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:26,1400,7.281983852,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:27,1600,7.274919987,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:27,1800,7.188208103,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:27,2000,7.221325874,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:28,2200,7.173734188,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:28,2400,7.124445915,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:28,2600,7.039127827,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:29,2800,7.038516045,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:29,3000,6.966457844,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:29,3200,6.886774063,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:30,3400,6.917252064,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:30,3600,6.902224064,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:30,3800,6.905022144,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:31,4000,6.850580215,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:31,4200,6.771485806,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:31,4400,6.793069839,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:32,4600,6.805178165,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:32,4800,6.744604111,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:32,5000,6.750813961,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:33,5200,6.673975945,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:33,5400,6.627810001,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:33,5600,6.719108105,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:34,5800,6.614706039,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:34,6000,6.563327789,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:34,6200,6.60424614,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:34,6400,6.504004002,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:35,6600,6.587418079,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:35,6800,6.51816988,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:35,7000,6.461997986,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:36,7200,6.396138191,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:36,7400,6.354316235,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:36,7600,6.157777786,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:37,7800,5.957873821,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:37,8000,5.553209782,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:37,8200,5.235271931,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:38,8400,4.896780014,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:38,8600,4.621764183,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:38,8800,4.594369888,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:39,9000,4.86315012,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:39,9200,5.539966106,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:39,9400,6.704740047,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:40,9600,8.080158234,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:40,9800,9.391819954,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,1,NO,2024-08-23 11:40,10000,10.58961582,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:21,-2000,14.38380623,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:21,-1800,14.30781364,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:21,-1600,14.25872803,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:22,-1400,14.22587395,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:22,-1200,14.21180153,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:22,-1000,14.15290833,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:23,-800,14.05926228,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:23,-600,13.98217964,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:23,-400,13.90851974,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:24,-200,13.7678299,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:24,0,13.63053799,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:24,200,13.29988766,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:25,400,13.04974556,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:25,600,12.90610027,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:25,800,12.63930798,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:26,1000,12.35522175,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:26,1200,12.2033062,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:26,1400,12.06555557,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:27,1600,11.84787178,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:27,1800,11.6862278,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:27,2000,11.57752419,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:28,2200,11.45431995,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:28,2400,11.31293392,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:28,2600,11.07732201,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:29,2800,10.99118996,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:29,3000,10.85676765,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:29,3200,10.74682808,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:30,3400,10.62700844,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:30,3600,10.46816158,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:30,3800,10.18509769,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:31,4000,10.12538815,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:31,4200,10.07039642,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:31,4400,10.04469395,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:32,4600,10.02880955,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:32,4800,10.02384758,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:32,5000,9.996126175,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:33,5200,10.13391018,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:33,5400,9.932753563,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:33,5600,10.0568819,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:34,5800,9.907309532,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:34,6000,9.773648262,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:34,6200,9.833889961,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:34,6400,9.712659836,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:35,6600,9.7318964,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:35,6800,9.637390137,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:35,7000,9.634087563,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:36,7200,9.539617538,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:36,7400,9.517025948,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:36,7600,9.388804436,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:37,7800,9.492772102,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:37,8000,9.443770409,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:37,8200,9.347762108,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:38,8400,9.255764008,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:38,8600,9.638715744,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:38,8800,9.613634109,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:39,9000,9.590188026,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:39,9200,9.513336182,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:39,9400,9.535676003,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:40,9600,9.445568085,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:40,9800,9.564361572,
23/08/2024,Mangrove_15,NO3,Dark,100,3,2,1,4,NO,2024-08-23 11:40,10000,9.528247833,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:43,-2000,5.649759769,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:43,-1800,5.665579796,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:44,-1600,5.693277836,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:44,-1400,5.657855988,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:44,-1200,5.751292229,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:45,-1000,5.692749977,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:45,-800,5.688858032,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:45,-600,5.783904076,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:46,-400,5.773076057,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:46,-200,5.767829895,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:46,0,5.855874062,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:47,200,5.732525826,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:47,400,5.665468216,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:47,600,5.609422207,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:48,800,5.56999588,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:48,1000,5.590159893,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:48,1200,5.509634018,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:49,1400,5.469917774,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:49,1600,5.435873985,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:49,1800,5.428222179,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:50,2000,5.447668076,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:50,2200,5.473852158,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:50,2400,5.455597878,
23/08/2024,Mangrove_15,NO3,Dark,100,3,3,1,1,NO,2024-08-23 11:51,2600,5.376609802,
